largo de la clave,cantidad de palabras,semejanza entre claves
130,700,0.27692307692307694
130,800,0.0
130,900,0.3923076923076923
130,1000,0.4307692307692308
130,1100,0.4153846153846154
130,1200,0.0
130,1300,0.34615384615384615
130,1400,0.3153846153846154
130,1500,0.38461538461538464
130,1600,0.38461538461538464
130,1700,0.6538461538461539
130,1800,0.4
130,1900,0.0
130,2000,0.4461538461538462
130,2100,0.6307692307692307
130,2200,0.26153846153846155
130,2300,0.2923076923076923
130,2400,0.3153846153846154
130,2500,0.4307692307692308
130,2600,0.4307692307692308
130,2700,0.45384615384615384
130,2800,0.3769230769230769
130,2900,0.7923076923076923
130,3000,0.4461538461538462
130,3100,0.36923076923076925
130,3200,0.49230769230769234
130,3300,0.4230769230769231
130,3400,0.4461538461538462
130,3500,0.0
130,3600,0.4153846153846154
130,3700,0.8384615384615385
130,3800,0.3769230769230769
130,3900,0.6461538461538462
130,4000,0.8
130,4100,0.8153846153846154
130,4200,0.4461538461538462
130,4300,0.7846153846153846
130,4400,0.4846153846153846
130,4500,0.46923076923076923
130,4600,0.5307692307692308
130,4700,0.5461538461538461
130,4800,0.5
130,4900,0.8384615384615385
130,5000,0.5153846153846153
130,5100,0.8615384615384616
130,5200,0.6
130,5300,0.5307692307692308
130,5400,0.8384615384615385
130,5500,0.8692307692307693
130,5600,0.8769230769230769
130,5700,0.8692307692307693
130,5800,0.8846153846153846
130,5900,0.5
130,6000,0.8538461538461538
130,6100,0.0
130,6200,0.45384615384615384
130,6300,0.9076923076923077
130,6400,0.8923076923076924
130,6500,0.5153846153846153
130,6600,0.5
130,6700,0.9
130,6800,0.6230769230769231
130,6900,0.6307692307692307
130,7000,0.9384615384615385
130,7100,0.9230769230769231
130,7200,0.5384615384615384
130,7300,0.47692307692307695
130,7400,0.8846153846153846
130,7500,0.9076923076923077
130,7600,0.8615384615384616
130,7700,0.8923076923076924
130,7800,0.9076923076923077
130,7900,0.6076923076923076
130,8000,0.9076923076923077
130,8100,0.9153846153846154
130,8200,0.9307692307692308
130,8300,0.9076923076923077
130,8400,0.9230769230769231
130,8500,0.9307692307692308
130,8600,0.9384615384615385
130,8700,0.9461538461538461
130,8800,0.9538461538461539
130,8900,0.9307692307692308
130,9000,0.9307692307692308
130,9100,0.9230769230769231
130,9200,0.9153846153846154
130,9300,0.9230769230769231
130,9400,0.7230769230769231
130,9500,0.9307692307692308
130,9600,0.9461538461538461
130,9700,0.9230769230769231
130,9800,0.9230769230769231
130,9900,0.9461538461538461
135,100,0.0
135,200,0.2518518518518518
135,300,0.0
135,400,0.25925925925925924
135,500,0.2814814814814815
135,600,0.007407407407407408
135,700,0.3333333333333333
135,800,0.2740740740740741
135,900,0.0
135,1000,0.32592592592592595
135,1100,0.32592592592592595
135,1200,0.4222222222222222
135,1300,0.21481481481481482
135,1400,0.5185185185185185
135,1500,0.4222222222222222
135,1600,0.35555555555555557
135,1700,0.4444444444444444
135,1800,0.6370370370370371
135,1900,0.362962962962963
135,2000,0.3925925925925926
135,2100,0.2740740740740741
135,2200,0.6814814814814815
135,2300,0.4074074074074074
135,2400,0.4222222222222222
135,2500,0.42962962962962964
135,2600,0.6666666666666666
135,2700,0.31851851851851853
135,2800,0.45185185185185184
135,2900,0.362962962962963
135,3000,0.4
135,3100,0.42962962962962964
135,3200,0.4962962962962963
135,3300,0.3111111111111111
135,3400,0.4888888888888889
135,3500,0.7777777777777778
135,3600,0.5481481481481482
135,3700,0.5481481481481482
135,3800,0.4888888888888889
135,3900,0.3333333333333333
135,4000,0.8
135,4100,0.4074074074074074
135,4200,0.5481481481481482
135,4300,0.5481481481481482
135,4400,0.43703703703703706
135,4500,0.8
135,4600,0.8222222222222222
135,4700,0.8518518518518519
135,4800,0.5481481481481482
135,4900,0.5555555555555556
135,5000,0.5259259259259259
135,5100,0.43703703703703706
135,5200,0.6296296296296297
135,5300,0.43703703703703706
135,5400,0.6518518518518519
135,5500,0.5555555555555556
135,5600,0.6666666666666666
135,5700,0.7111111111111111
135,5800,0.4962962962962963
135,5900,0.4666666666666667
135,6000,0.45185185185185184
135,6100,0.4666666666666667
135,6200,0.674074074074074
135,6300,0.6814814814814815
135,6400,0.4962962962962963
135,6500,0.9037037037037037
135,6600,0.9185185185185185
135,6700,0.4888888888888889
135,6800,0.8888888888888888
135,6900,0.4888888888888889
135,7000,0.8814814814814815
135,7100,0.5037037037037037
135,7200,0.8888888888888888
135,7300,0.8962962962962963
135,7400,0.5481481481481482
135,7500,0.562962962962963
135,7600,0.5037037037037037
135,7700,0.48148148148148145
135,7800,0.5333333333333333
135,7900,0.9185185185185185
135,8000,0.5111111111111111
135,8100,0.5703703703703704
135,8200,0.9333333333333333
135,8300,0.9481481481481482
135,8400,0.5481481481481482
135,8500,0.9407407407407408
135,8600,0.562962962962963
135,8700,0.9481481481481482
135,8800,0.562962962962963
135,8900,0.5555555555555556
135,9000,0.5851851851851851
135,9100,0.6296296296296297
135,9200,0.6296296296296297
135,9300,0.9407407407407408
135,9400,0.6148148148148148
135,9500,0.6148148148148148
135,9600,0.6296296296296297
135,9700,0.6370370370370371
135,9800,0.9555555555555556
135,9900,0.6074074074074074
140,100,0.0
140,200,0.0
140,300,0.0
140,400,0.0
140,500,0.007142857142857143
140,600,0.40714285714285714
140,700,0.2642857142857143
140,800,0.37142857142857144
140,900,0.30714285714285716
140,1000,0.35
140,1100,0.37857142857142856
140,1200,0.3357142857142857
140,1300,0.37142857142857144
140,1400,0.34285714285714286
140,1500,0.35
140,1600,0.37857142857142856
140,1700,0.37142857142857144
140,1800,0.2857142857142857
140,1900,0.4714285714285714
140,2000,0.5428571428571428
140,2100,0.6642857142857143
140,2200,0.0
140,2300,0.45
140,2400,0.6857142857142857
140,2500,0.7
140,2600,0.44285714285714284
140,2700,0.7642857142857142
140,2800,0.7428571428571429
140,2900,0.7642857142857142
140,3000,0.7857142857142857
140,3100,0.7357142857142858
140,3200,0.7642857142857142
140,3300,0.7714285714285715
140,3400,0.7642857142857142
140,3500,0.34285714285714286
140,3600,0.36428571428571427
140,3700,0.3
140,3800,0.7928571428571428
140,3900,0.36428571428571427
140,4000,0.37142857142857144
140,4100,0.5285714285714286
140,4200,0.8857142857142857
140,4300,0.4785714285714286
140,4400,0.8571428571428571
140,4500,0.8857142857142857
140,4600,0.42857142857142855
140,4700,0.45714285714285713
140,4800,0.5857142857142857
140,4900,0.85
140,5000,0.5428571428571428
140,5100,0.55
140,5200,0.8357142857142857
140,5300,0.8928571428571429
140,5400,0.8785714285714286
140,5500,0.8928571428571429
140,5600,0.9071428571428571
140,5700,0.8714285714285714
140,5800,0.8642857142857143
140,5900,0.8642857142857143
140,6000,0.8785714285714286
140,6100,0.38571428571428573
140,6200,0.5285714285714286
140,6300,0.8714285714285714
140,6400,0.8714285714285714
140,6500,0.9071428571428571
140,6600,0.8714285714285714
140,6700,0.8928571428571429
140,6800,0.8714285714285714
140,6900,0.8642857142857143
140,7000,0.8857142857142857
140,7100,0.8642857142857143
140,7200,0.8785714285714286
140,7300,0.7
140,7400,0.9
140,7500,0.9
140,7600,0.8785714285714286
140,7700,0.8857142857142857
140,7800,0.9071428571428571
140,7900,0.9214285714285714
140,8000,0.9
140,8100,0.5714285714285714
140,8200,0.9071428571428571
140,8300,0.9357142857142857
140,8400,0.5071428571428571
140,8500,0.9142857142857143
140,8600,0.9214285714285714
140,8700,0.9214285714285714
140,8800,0.9285714285714286
140,8900,0.4857142857142857
140,9000,0.9357142857142857
140,9100,0.55
140,9200,0.9428571428571428
140,9300,0.5642857142857143
140,9400,0.9357142857142857
140,9500,0.7071428571428572
140,9600,0.95
140,9700,0.9571428571428572
140,9800,0.55
140,9900,0.9571428571428572
145,100,0.0
145,200,0.2413793103448276
145,300,0.0
145,400,0.2827586206896552
145,500,0.23448275862068965
145,600,0.2689655172413793
145,700,0.4413793103448276
145,800,0.2896551724137931
145,900,0.25517241379310346
145,1000,0.25517241379310346
145,1100,0.2827586206896552
145,1200,0.2413793103448276
145,1300,0.27586206896551724
145,1400,0.30344827586206896
145,1500,0.3103448275862069
145,1600,0.32413793103448274
145,1700,0.296551724137931
145,1800,0.3103448275862069
145,1900,0.3586206896551724
145,2000,0.4482758620689655
145,2100,0.35172413793103446
145,2200,0.3310344827586207
145,2300,0.4206896551724138
145,2400,0.3931034482758621
145,2500,0.5448275862068965
145,2600,0.3724137931034483
145,2700,0.32413793103448274
145,2800,0.496551724137931
145,2900,0.4413793103448276
145,3000,0.45517241379310347
145,3100,0.4482758620689655
145,3200,0.45517241379310347
145,3300,0.42758620689655175
145,3400,0.43448275862068964
145,3500,0.4413793103448276
145,3600,0.46206896551724136
145,3700,0.6137931034482759
145,3800,0.7241379310344828
145,3900,0.4
145,4000,0.696551724137931
145,4100,0.43448275862068964
145,4200,0.45517241379310347
145,4300,0.7931034482758621
145,4400,0.4689655172413793
145,4500,0.6
145,4600,0.496551724137931
145,4700,0.46206896551724136
145,4800,0.5241379310344828
145,4900,0.43448275862068964
145,5000,0.8275862068965517
145,5100,0.496551724137931
145,5200,0.6758620689655173
145,5300,0.5103448275862069
145,5400,0.5310344827586206
145,5500,0.8413793103448276
145,5600,0.5655172413793104
145,5700,0.5586206896551724
145,5800,0.8482758620689655
145,5900,0.5103448275862069
145,6000,0.4827586206896552
145,6100,0.5517241379310345
145,6200,0.8
145,6300,0.5724137931034483
145,6400,0.8620689655172413
145,6500,0.47586206896551725
145,6600,0.5448275862068965
145,6700,0.5586206896551724
145,6800,0.6068965517241379
145,6900,0.8827586206896552
145,7000,0.5655172413793104
145,7100,0.5655172413793104
145,7200,0.5655172413793104
145,7300,0.896551724137931
145,7400,0.5241379310344828
145,7500,0.5862068965517241
145,7600,0.6137931034482759
145,7700,0.5724137931034483
145,7800,0.6
145,7900,0.9241379310344827
145,8000,0.6137931034482759
145,8100,0.6
145,8200,0.8827586206896552
145,8300,0.6137931034482759
145,8400,0.9172413793103448
145,8500,0.6206896551724138
145,8600,0.5793103448275863
145,8700,0.9448275862068966
145,8800,0.6344827586206897
145,8900,0.9448275862068966
145,9000,0.6344827586206897
145,9100,0.6206896551724138
145,9200,0.5862068965517241
145,9300,0.6758620689655173
145,9400,0.9379310344827586
145,9500,0.5793103448275863
145,9600,0.6620689655172414
145,9700,0.5103448275862069
145,9800,0.9586206896551724
145,9900,0.7517241379310344
150,100,0.06
150,200,0.3
150,300,0.25333333333333335
150,400,0.21333333333333335
150,500,0.25333333333333335
150,600,0.4
150,700,0.28
150,800,0.30666666666666664
150,900,0.2866666666666667
150,1000,0.2866666666666667
150,1100,0.32
150,1200,0.25333333333333335
150,1300,0.23333333333333334
150,1400,0.4666666666666667
150,1500,0.32666666666666666
150,1600,0.0
150,1700,0.29333333333333333
150,1800,0.32666666666666666
150,1900,0.32
150,2000,0.3933333333333333
150,2100,0.6
150,2200,0.43333333333333335
150,2300,0.62
150,2400,0.6466666666666666
150,2500,0.6066666666666667
150,2600,0.32666666666666666
150,2700,0.41333333333333333
150,2800,0.6266666666666667
150,2900,0.3466666666666667
150,3000,0.32
150,3100,0.44666666666666666
150,3200,0.3333333333333333
150,3300,0.3466666666666667
150,3400,0.36
150,3500,0.48
150,3600,0.34
150,3700,0.7533333333333333
150,3800,0.37333333333333335
150,3900,0.3466666666666667
150,4000,0.8
150,4100,0.38
150,4200,0.43333333333333335
150,4300,0.44666666666666666
150,4400,0.82
150,4500,0.5733333333333334
150,4600,0.8466666666666667
150,4700,0.8266666666666667
150,4800,0.8266666666666667
150,4900,0.86
150,5000,0.8733333333333333
150,5100,0.86
150,5200,0.66
150,5300,0.52
150,5400,0.5066666666666667
150,5500,0.46
150,5600,0.5933333333333334
150,5700,0.0
150,5800,0.8333333333333334
150,5900,0.6133333333333333
150,6000,0.46
150,6100,0.6266666666666667
150,6200,0.8133333333333334
150,6300,0.8066666666666666
150,6400,0.8066666666666666
150,6500,0.6133333333333333
150,6600,0.7933333333333333
150,6700,0.8133333333333334
150,6800,0.5133333333333333
150,6900,0.8733333333333333
150,7000,0.5
150,7100,0.54
150,7200,0.8466666666666667
150,7300,0.86
150,7400,0.8266666666666667
150,7500,0.86
150,7600,0.86
150,7700,0.8933333333333333
150,7800,0.8733333333333333
150,7900,0.8266666666666667
150,8000,0.8666666666666667
150,8100,0.0
150,8200,0.62
150,8300,0.88
150,8400,0.5866666666666667
150,8500,0.72
150,8600,0.8733333333333333
150,8700,0.8933333333333333
150,8800,0.8933333333333333
150,8900,0.62
150,9000,0.9133333333333333
150,9100,0.56
150,9200,0.9066666666666666
150,9300,0.9066666666666666
150,9400,0.9266666666666666
150,9500,0.92
150,9600,0.6133333333333333
150,9700,0.9066666666666666
150,9800,0.9133333333333333
150,9900,0.88
155,100,0.0
155,200,0.01935483870967742
155,300,0.2
155,400,0.0064516129032258064
155,500,0.25161290322580643
155,600,0.2709677419354839
155,700,0.0
155,800,0.2
155,900,0.32903225806451614
155,1000,0.4064516129032258
155,1100,0.44516129032258067
155,1200,0.36129032258064514
155,1300,0.2967741935483871
155,1400,0.3548387096774194
155,1500,0.34838709677419355
155,1600,0.4129032258064516
155,1700,0.3161290322580645
155,1800,0.22580645161290322
155,1900,0.24516129032258063
155,2000,0.6064516129032258
155,2100,0.2709677419354839
155,2200,0.25806451612903225
155,2300,0.27741935483870966
155,2400,0.3161290322580645
155,2500,0.3161290322580645
155,2600,0.3225806451612903
155,2700,0.27741935483870966
155,2800,0.3225806451612903
155,2900,0.32903225806451614
155,3000,0.2967741935483871
155,3100,0.2967741935483871
155,3200,0.7483870967741936
155,3300,0.32903225806451614
155,3400,0.33548387096774196
155,3500,0.3419354838709677
155,3600,0.3935483870967742
155,3700,0.4258064516129032
155,3800,0.7935483870967742
155,3900,0.3935483870967742
155,4000,0.3870967741935484
155,4100,0.38064516129032255
155,4200,0.36774193548387096
155,4300,0.47096774193548385
155,4400,0.432258064516129
155,4500,0.6838709677419355
155,4600,0.4645161290322581
155,4700,0.4645161290322581
155,4800,0.4064516129032258
155,4900,0.45161290322580644
155,5000,0.4967741935483871
155,5100,0.4967741935483871
155,5200,0.432258064516129
155,5300,0.5032258064516129
155,5400,0.4967741935483871
155,5500,0.5032258064516129
155,5600,0.535483870967742
155,5700,0.5225806451612903
155,5800,0.535483870967742
155,5900,0.7096774193548387
155,6000,0.47096774193548385
155,6100,0.5225806451612903
155,6200,0.4967741935483871
155,6300,0.4838709677419355
155,6400,0.535483870967742
155,6500,0.5225806451612903
155,6600,0.5096774193548387
155,6700,0.45806451612903226
155,6800,0.5032258064516129
155,6900,0.4838709677419355
155,7000,0.5032258064516129
155,7100,0.5032258064516129
155,7200,0.5225806451612903
155,7300,0.7225806451612903
155,7400,0.5032258064516129
155,7500,0.535483870967742
155,7600,0.5612903225806452
155,7700,0.5935483870967742
155,7800,0.9032258064516129
155,7900,0.5612903225806452
155,8000,0.5806451612903226
155,8100,0.5032258064516129
155,8200,0.5225806451612903
155,8300,0.5612903225806452
155,8400,0.5032258064516129
155,8500,0.5548387096774193
155,8600,0.5806451612903226
155,8700,0.5806451612903226
155,8800,0.5806451612903226
155,8900,0.5870967741935483
155,9000,0.5870967741935483
155,9100,0.5870967741935483
155,9200,0.8903225806451613
155,9300,0.5870967741935483
155,9400,0.6064516129032258
155,9500,0.6193548387096774
155,9600,0.6
155,9700,0.9354838709677419
155,9800,0.6129032258064516
155,9900,0.5935483870967742
160,100,0.00625
160,200,0.25
160,300,0.31875
160,400,0.0
160,500,0.2125
160,600,0.2625
160,700,0.28125
160,800,0.24375
160,900,0.28125
160,1000,0.26875
160,1100,0.3375
160,1200,0.35
160,1300,0.0
160,1400,0.39375
160,1500,0.26875
160,1600,0.0
160,1700,0.3
160,1800,0.0
160,1900,0.35625
160,2000,0.6125
160,2100,0.5875
160,2200,0.38125
160,2300,0.39375
160,2400,0.00625
160,2500,0.4375
160,2600,0.30625
160,2700,0.39375
160,2800,0.375
160,2900,0.325
160,3000,0.3375
160,3100,0.425
160,3200,0.73125
160,3300,0.7875
160,3400,0.45625
160,3500,0.7875
160,3600,0.3875
160,3700,0.48125
160,3800,0.00625
160,3900,0.79375
160,4000,0.4875
160,4100,0.53125
160,4200,0.775
160,4300,0.48125
160,4400,0.45625
160,4500,0.46875
160,4600,0.50625
160,4700,0.4625
160,4800,0.46875
160,4900,0.80625
160,5000,0.43125
160,5100,0.775
160,5200,0.53125
160,5300,0.78125
160,5400,0.80625
160,5500,0.525
160,5600,0.84375
160,5700,0.5125
160,5800,0.8375
160,5900,0.4875
160,6000,0.475
160,6100,0.5
160,6200,0.83125
160,6300,0.55
160,6400,0.8625
160,6500,0.825
160,6600,0.84375
160,6700,0.5375
160,6800,0.875
160,6900,0.8875
160,7000,0.9
160,7100,0.88125
160,7200,0.875
160,7300,0.9
160,7400,0.575
160,7500,0.88125
160,7600,0.875
160,7700,0.60625
160,7800,0.8875
160,7900,0.89375
160,8000,0.88125
160,8100,0.90625
160,8200,0.925
160,8300,0.93125
160,8400,0.925
160,8500,0.51875
160,8600,0.925
160,8700,0.875
160,8800,0.88125
160,8900,0.9125
160,9000,0.9125
160,9100,0.9125
160,9200,0.925
160,9300,0.9375
160,9400,0.91875
160,9500,0.93125
160,9600,0.925
160,9700,0.93125
160,9800,0.925
160,9900,0.90625
165,100,0.006060606060606061
165,200,0.26666666666666666
165,300,0.24242424242424243
165,400,0.23030303030303031
165,500,0.0
165,600,0.26666666666666666
165,700,0.296969696969697
165,800,0.0
165,900,0.3090909090909091
165,1000,0.32727272727272727
165,1100,0.2727272727272727
165,1200,0.3212121212121212
165,1300,0.24242424242424243
165,1400,0.2787878787878788
165,1500,0.34545454545454546
165,1600,0.2909090909090909
165,1700,0.23636363636363636
165,1800,0.32727272727272727
165,1900,0.5878787878787879
165,2000,0.296969696969697
165,2100,0.3151515151515151
165,2200,0.6060606060606061
165,2300,0.32727272727272727
165,2400,0.0
165,2500,0.296969696969697
165,2600,0.5333333333333333
165,2700,0.47878787878787876
165,2800,0.4121212121212121
165,2900,0.7090909090909091
165,3000,0.40606060606060607
165,3100,0.4909090909090909
165,3200,0.47878787878787876
165,3300,0.7333333333333333
165,3400,0.4
165,3500,0.3878787878787879
165,3600,0.503030303030303
165,3700,0.43636363636363634
165,3800,0.4
165,3900,0.41818181818181815
165,4000,0.4121212121212121
165,4100,0.4303030303030303
165,4200,0.4121212121212121
165,4300,0.41818181818181815
165,4400,0.5696969696969697
165,4500,0.7818181818181819
165,4600,0.4484848484848485
165,4700,0.593939393939394
165,4800,0.8121212121212121
165,4900,0.593939393939394
165,5000,0.46060606060606063
165,5100,0.5212121212121212
165,5200,0.4909090909090909
165,5300,0.6787878787878788
165,5400,0.509090909090909
165,5500,0.6606060606060606
165,5600,0.5151515151515151
165,5700,0.8545454545454545
165,5800,0.6606060606060606
165,5900,0.8424242424242424
165,6000,0.8484848484848485
165,6100,0.6787878787878788
165,6200,0.503030303030303
165,6300,0.6484848484848484
165,6400,0.4666666666666667
165,6500,0.5515151515151515
165,6600,0.7090909090909091
165,6700,0.6606060606060606
165,6800,0.6666666666666666
165,6900,0.6606060606060606
165,7000,0.0
165,7100,0.6787878787878788
165,7200,0.5636363636363636
165,7300,0.6
165,7400,0.6727272727272727
165,7500,0.703030303030303
165,7600,0.5696969696969697
165,7700,0.6181818181818182
165,7800,0.8606060606060606
165,7900,0.5696969696969697
165,8000,0.6606060606060606
165,8100,0.7212121212121212
165,8200,0.6666666666666666
165,8300,0.6060606060606061
165,8400,0.6484848484848484
165,8500,0.6242424242424243
165,8600,0.5818181818181818
165,8700,0.593939393939394
165,8800,0.6484848484848484
165,8900,0.6666666666666666
165,9000,0.6363636363636364
165,9100,0.7212121212121212
165,9200,0.6484848484848484
165,9300,0.6424242424242425
165,9400,0.7212121212121212
165,9500,0.703030303030303
165,9600,0.6666666666666666
165,9700,0.593939393939394
165,9800,0.6303030303030303
165,9900,0.6545454545454545
170,100,0.0
170,200,0.0
170,300,0.0
170,400,0.3411764705882353
170,500,0.0
170,600,0.31176470588235294
170,700,0.20588235294117646
170,800,0.3941176470588235
170,900,0.4
170,1000,0.0
170,1100,0.37058823529411766
170,1200,0.29411764705882354
170,1300,0.0
170,1400,0.35294117647058826
170,1500,0.3352941176470588
170,1600,0.0
170,1700,0.3176470588235294
170,1800,0.4647058823529412
170,1900,0.4
170,2000,0.0
170,2100,0.4117647058823529
170,2200,0.31176470588235294
170,2300,0.36470588235294116
170,2400,0.4235294117647059
170,2500,0.3411764705882353
170,2600,0.40588235294117647
170,2700,0.43529411764705883
170,2800,0.3764705882352941
170,2900,0.40588235294117647
170,3000,0.6588235294117647
170,3100,0.0
170,3200,0.3764705882352941
170,3300,0.43529411764705883
170,3400,0.0
170,3500,0.4411764705882353
170,3600,0.7176470588235294
170,3700,0.3411764705882353
170,3800,0.49411764705882355
170,3900,0.43529411764705883
170,4000,0.0
170,4100,0.4411764705882353
170,4200,0.4588235294117647
170,4300,0.5117647058823529
170,4400,0.40588235294117647
170,4500,0.5764705882352941
170,4600,0.7647058823529411
170,4700,0.0
170,4800,0.4117647058823529
170,4900,0.5
170,5000,0.8058823529411765
170,5100,0.7764705882352941
170,5200,0.8235294117647058
170,5300,0.8176470588235294
170,5400,0.4235294117647059
170,5500,0.8235294117647058
170,5600,0.4764705882352941
170,5700,0.48823529411764705
170,5800,0.5058823529411764
170,5900,0.5411764705882353
170,6000,0.8294117647058824
170,6100,0.8176470588235294
170,6200,0.5058823529411764
170,6300,0.5352941176470588
170,6400,0.8294117647058824
170,6500,0.5294117647058824
170,6600,0.5117647058823529
170,6700,0.5588235294117647
170,6800,0.0
170,6900,0.5411764705882353
170,7000,0.0
170,7100,0.4823529411764706
170,7200,0.5529411764705883
170,7300,0.8411764705882353
170,7400,0.8411764705882353
170,7500,0.49411764705882355
170,7600,0.0
170,7700,0.8352941176470589
170,7800,0.5705882352941176
170,7900,0.5823529411764706
170,8000,0.8705882352941177
170,8100,0.5941176470588235
170,8200,0.8705882352941177
170,8300,0.5941176470588235
170,8400,0.5823529411764706
170,8500,0.5647058823529412
170,8600,0.6
170,8700,0.5647058823529412
170,8800,0.9117647058823529
170,8900,0.5588235294117647
170,9000,0.0
170,9100,0.6352941176470588
170,9200,0.9117647058823529
170,9300,0.5411764705882353
170,9400,0.6529411764705882
170,9500,0.611764705882353
170,9600,0.611764705882353
170,9700,0.9352941176470588
170,9800,0.611764705882353
170,9900,0.5882352941176471
175,100,0.0
175,200,0.045714285714285714
175,300,0.0
175,400,0.2914285714285714
175,500,0.36
175,600,0.2342857142857143
175,700,0.2
175,800,0.22285714285714286
175,900,0.2571428571428571
175,1000,0.26285714285714284
175,1100,0.24571428571428572
175,1200,0.2571428571428571
175,1300,0.32
175,1400,0.32
175,1500,0.36
175,1600,0.29714285714285715
175,1700,0.2914285714285714
175,1800,0.30857142857142855
175,1900,0.3142857142857143
175,2000,0.3485714285714286
175,2100,0.37714285714285717
175,2200,0.4114285714285714
175,2300,0.42857142857142855
175,2400,0.42857142857142855
175,2500,0.38857142857142857
175,2600,0.37714285714285717
175,2700,0.44
175,2800,0.4742857142857143
175,2900,0.42857142857142855
175,3000,0.38285714285714284
175,3100,0.4
175,3200,0.4228571428571429
175,3300,0.42857142857142855
175,3400,0.4685714285714286
175,3500,0.41714285714285715
175,3600,0.4114285714285714
175,3700,0.4228571428571429
175,3800,0.48
175,3900,0.5485714285714286
175,4000,0.48
175,4100,0.4857142857142857
175,4200,0.5142857142857142
175,4300,0.46285714285714286
175,4400,0.6057142857142858
175,4500,0.4685714285714286
175,4600,0.4685714285714286
175,4700,0.45714285714285713
175,4800,0.44571428571428573
175,4900,0.45714285714285713
175,5000,0.4514285714285714
175,5100,0.46285714285714286
175,5200,0.44571428571428573
175,5300,0.4514285714285714
175,5400,0.4228571428571429
175,5500,0.5085714285714286
175,5600,0.4742857142857143
175,5700,0.4685714285714286
175,5800,0.48
175,5900,0.56
175,6000,0.4057142857142857
175,6100,0.5428571428571428
175,6200,0.4342857142857143
175,6300,0.8285714285714286
175,6400,0.4857142857142857
175,6500,0.49142857142857144
175,6600,0.7885714285714286
175,6700,0.8114285714285714
175,6800,0.52
175,6900,0.6171428571428571
175,7000,0.49714285714285716
175,7100,0.6057142857142858
175,7200,0.5428571428571428
175,7300,0.4685714285714286
175,7400,0.8571428571428571
175,7500,0.6
175,7600,0.49714285714285716
175,7700,0.5085714285714286
175,7800,0.5314285714285715
175,7900,0.52
175,8000,0.5714285714285714
175,8100,0.5828571428571429
175,8200,0.5885714285714285
175,8300,0.64
175,8400,0.5771428571428572
175,8500,0.56
175,8600,0.52
175,8700,0.5885714285714285
175,8800,0.5257142857142857
175,8900,0.6
175,9000,0.5714285714285714
175,9100,0.8571428571428571
175,9200,0.64
175,9300,0.6342857142857142
175,9400,0.6742857142857143
175,9500,0.5714285714285714
175,9600,0.5485714285714286
175,9700,0.6171428571428571
175,9800,0.6514285714285715
175,9900,0.6628571428571428
180,100,0.044444444444444446
180,200,0.25555555555555554
180,300,0.2
180,400,0.2833333333333333
180,500,0.25
180,600,0.2
180,700,0.2777777777777778
180,800,0.23333333333333334
180,900,0.24444444444444444
180,1000,0.3277777777777778
180,1100,0.2722222222222222
180,1200,0.3111111111111111
180,1300,0.37777777777777777
180,1400,0.35555555555555557
180,1500,0.28888888888888886
180,1600,0.43333333333333335
180,1700,0.4388888888888889
180,1800,0.4111111111111111
180,1900,0.32222222222222224
180,2000,0.37222222222222223
180,2100,0.45
180,2200,0.4222222222222222
180,2300,0.3055555555555556
180,2400,0.4722222222222222
180,2500,0.39444444444444443
180,2600,0.49444444444444446
180,2700,0.5222222222222223
180,2800,0.5333333333333333
180,2900,0.005555555555555556
180,3000,0.5333333333333333
180,3100,0.5333333333333333
180,3200,0.5444444444444444
180,3300,0.0
180,3400,0.5888888888888889
180,3500,0.6444444444444445
180,3600,0.5222222222222223
180,3700,0.6222222222222222
180,3800,0.6
180,3900,0.6111111111111112
180,4000,0.5611111111111111
180,4100,0.5833333333333334
180,4200,0.5944444444444444
180,4300,0.55
180,4400,0.6055555555555555
180,4500,0.5722222222222222
180,4600,0.6222222222222222
180,4700,0.5388888888888889
180,4800,0.5388888888888889
180,4900,0.6111111111111112
180,5000,0.6333333333333333
180,5100,0.6166666666666667
180,5200,0.6333333333333333
180,5300,0.5944444444444444
180,5400,0.6111111111111112
180,5500,0.7555555555555555
180,5600,0.5888888888888889
180,5700,0.6166666666666667
180,5800,0.005555555555555556
180,5900,0.5888888888888889
180,6000,0.6166666666666667
180,6100,0.65
180,6200,0.6333333333333333
180,6300,0.6277777777777778
180,6400,0.8277777777777777
180,6500,0.6
180,6600,0.6
180,6700,0.6888888888888889
180,6800,0.7055555555555556
180,6900,0.5833333333333334
180,7000,0.65
180,7100,0.0
180,7200,0.8222222222222222
180,7300,0.0
180,7400,0.6888888888888889
180,7500,0.7055555555555556
180,7600,0.6611111111111111
180,7700,0.8666666666666667
180,7800,0.6944444444444444
180,7900,0.7166666666666667
180,8000,0.8722222222222222
180,8100,0.6888888888888889
180,8200,0.6944444444444444
180,8300,0.6944444444444444
180,8400,0.8777777777777778
180,8500,0.7388888888888889
180,8600,0.7666666666666667
180,8700,0.55
180,8800,0.7777777777777778
180,8900,0.9111111111111111
180,9000,0.7777777777777778
180,9100,0.6666666666666666
180,9200,0.6222222222222222
180,9300,0.7777777777777778
180,9400,0.7611111111111111
180,9500,0.7777777777777778
180,9600,0.0
180,9700,0.5777777777777777
180,9800,0.5777777777777777
180,9900,0.9111111111111111
185,100,0.0
185,200,0.0
185,300,0.0
185,400,0.24324324324324326
185,500,0.25405405405405407
185,600,0.2918918918918919
185,700,0.1945945945945946
185,800,0.23243243243243245
185,900,0.3945945945945946
